PaperId	PaperTitle	Citations	coFoS	Authors	Abstract	PublicationDate	DocType	FamilyId	RecordId	CN	Incl	Lang	V	I	DOI	JN	PG	Y	URLs	umls	PlaceOfResidence	RaceEthnicity	Occupation	GenderSex	Religion	Education	SocioeconomicStatus	SocialCapital	Plus
2071673824	sick leave and professional assistance for multiple sclerosis individuals in vasterbotten county northern sweden	2112165124 | 2087589796 | 2130355701 | 2158378303 | 2032482757 | 2154005450 | 1974540805 | 1969275985 | 2091724986 | 2048293837 | 2086821310	147077947 | 2776737852 | 50440223 | 2908647359 | 143095724 | 71924100 | 2780892749 | 2780289447 | 149923435 | 142052008	2171597696 | 2098626999 | 341774737 | 3076822460	The aims of this study of a cross-sectional multiple sclerosis (MS) population in Vasterbotten County, northern Sweden, were to estimate the prevalence of sick leave, professional assistance and housing; to study risk factors for sick leave; and to estimate the odds for sick leave in comparison with the general population of the county. The consequences of MS-related incapacity on the socioeconomic factors studied were considerable. Almost half (45%) of prevalent MS cases aged 18-64 years were fully sick listed and only one-third (35%) were not sick listed at all. Every fourth individual in the prevalence population received professional assistance, and 9% were living in care homes or special apartments for the disabled. Multiple logistic regression analysis identified the Expanded Disability Status Scale (EDSS) as the strongest predictor of sick leave. The time from symptom onset to full sick leave leading to temporary or permanent disability pension was significantly shorter for cases with progressive onset, higher age at onset and in males. The risk of full sick leave due to MS was six times higher than in the general population. 	01/10/2003	a	0	0		1	en	9	5	10.1191/1352458503MS955OA	multiple sclerosis journal	515-520	2003	[{'Ty': 1, 'U': 'http://europepmc.org/abstract/MED/14582779'}, {'Ty': 1, 'U': 'https://journals.sagepub.com/doi/10.1191/1352458503ms955oa'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/14582779'}]		0	0	0	Gender/sex, Gender/sex, [info] gender	0	0	0	0	Plus, Plus, [info] [Personal] age disability (severity measured by EDSS) 
2262882598	the adoption potential of short rotation improved tree fallows evidence from western kenya		101056560 | 2985879086 | 3018427763 | 162324750 | 2985697011 | 2993158316 | 3019383416 | 54286561 | 48824518	2506774323 | 3186948859 | 3186491892 | 2316552890 | 3186631053 | 3186279261		01/01/2002	a	0	0		1	en			10.1079/9780851995618.0065		65-88	2002	[{'Ty': 999, 'U': 'http://www.cabdirect.org/abstracts/20023147399.html?start=450'}]		Place of residence, Place of residence, [info] temperate	0	0	Gender/sex, Gender/sex	0	0	0	0	0
2066818063	evaluating the effects of an educational symposium on knowledge impact and self management of older african americans living with osteoarthritis	2011487877 | 2127557269 | 143426080 | 2158488555 | 2165340525 | 2081123291 | 2026965998 | 2040478635 | 2142205389 | 2462448272 | 2153173346 | 1995300593 | 2095858253 | 1979792068 | 187144222 | 2416606213 | 2072953001 | 2058105518 | 2036014249 | 2069228242 | 1455832582 | 2523861492 | 1975477458 | 204297462 | 2092447507 | 2095912366 | 2075352629 | 1997118301 | 2275783832	2776933761 | 2983153310 | 2776164576 | 71924100 | 2992101891 | 2780665704 | 74909509 | 2777077863 | 204787440 | 3769349	2594502561 | 2639995506 | 2097849524 | 2709760316	The purpose of the study1 was to determine the effects of a 1-day educational symposium on knowledge, impact, and self-management of older African Americans living with osteoarthritis (OA). A 1-group pre- and posttest design was employed. The educational symposium was the intervention variable. Speakers were experts in the field of arthritis care. Participants were recruited from a community senior center. Participants completed the Short Form of the Arthritis Impact Management Scales (AIMS2-SF), the Summary of Arthritis Management Methods (SAMMS), and a 6-question Knowledge Test about OA before the symposium. The knowledge test was administered again at the completion of the program. Posttesting of the AIMS2-SF and SAMMS occurred 3 months later to assess changes in arthritis impact and self-management strategies. Knowledge scores increased significantly immediately following the symposium. The AIMS2-SF subscales of Affect, Symptom, and Physical Function decreased significantly 3 months after the symposiu... 	01/01/2004	a	0	0		1	en	21	4	10.1207/S15327655JCHN2104_3	journal of community health nursing	229-238	2004	[{'Ty': 3, 'U': 'https://www.jstor.org/stable/3427829'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/15537548'}, {'Ty': 1, 'U': 'https://www.tandfonline.com/doi/abs/10.1207/s15327655jchn2104_3'}]		0	Race/ethnicity/culture/language, Race/ethnicity/culture/language, [info] African Americans	0	0	0	0	0	0	0
2015118184	the efficacy of ferrous bisglycinate and electrolytic iron as fortificants in bread in iron deficient school children	1913147314 | 2149867994 | 1974066520 | 2259216621 | 2142817495 | 2167985922 | 1852102301 | 2147160699 | 1897258672 | 2102017964 | 1907989043 | 1894477704 | 2136855034 | 2155128710 | 2141270578 | 2039765217 | 2112522536 | 2106371145 | 1897782272 | 2112230686 | 2025308269 | 2057418423 | 1959525883 | 2168313209 | 2119625918 | 2039103308 | 2117384147 | 2165059385 | 1983018193	153852466 | 14522933 | 191897082 | 3019788843 | 198211336 | 2777900319 | 2908643448 | 2908624056 | 185592680 | 2911082423 | 140793950	2762502234 | 2617583760 | 2010152097 | 2001534862 | 2231131417	Food fortification is an important long-term strategy for addressing micronutrient deficiencies. Finding the ideal Fe fortification compound, however, remains a challenge. In the present study the effect of ferrous bisglycinate as fortificant in brown bread was compared with that of electrolytic Fe among Fe-deficient school children in a randomised controlled trial. Children (n 160), aged 6-11 years, with serum ferritin <20 microg/l, were randomly assigned to one of three treatment categories: (i) standard unfortified bread; (ii) bread with electrolytic Fe as fortificant; and (iii) bread with ferrous bisglycinate as fortificant. Each child received four slices of bread (120 g) on school days, which supplied an average of 3.66 mg elemental Fe per intervention day for 137 d (2.52 mg/d for 75 d and 5.04 mg/d for 62 d) over a period of 7.5 months. Hb, serum ferritin, serum Fe and transferrin saturation were measured at baseline and at the end of the intervention. Significant treatment effects were observed for Hb (P = 0.013), serum Fe (P = 0.041) and transferrin saturation (P = 0.042) in the ferrous bisglycinate group, but not in the electrolytic Fe group. There were no significant intervention effects for serum ferritin in either treatment group. Overall, ferrous bisglycinate as Fe fortificant in brown bread performed better than electrolytic Fe in a group of Fe-deficient school children over a period of 7.5 months. 	01/03/2006	a	0	0		1	en	95	3	10.1079/BJN20051669	british journal of nutrition	532-538	2006	[{'Ty': 3, 'U': 'https://www.cambridge.org/core/services/aop-cambridge-core/content/view/DF7C46BBB830C8A6E5B7C142207197F6/S0007114506000729a.pdf/div-class-title-the-efficacy-of-ferrous-bisglycinate-and-electrolytic-iron-as-fortificants-in-bread-in-iron-deficient-school-children-div.pdf'}, {'Ty': 1, 'U': 'https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/efficacy-of-ferrous-bisglycinate-and-electrolytic-iron-as-fortificants-in-bread-in-irondeficient-school-children/DF7C46BBB830C8A6E5B7C142207197F6'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/16512940'}]		Place of residence, Place of residence, [info] Western Cape South Africa	0	Occupation, Occupation, [info] school children	Gender/sex, Gender/sex, [info] both	0	0	Socioeconomic status, Socioeconomic status, [info] the school was serving those belonging to low socioeconomic community	0	Plus, Plus, [info] [Personal] children aged 6-11 with serum ferritin < 20 mg/L
1898492775	fortifying brown bread with sodium iron edta ferrous fumarate or electrolytic iron does not affect iron status in south african schoolchildren	2052257773 | 1683027565 | 1913147314 | 2110689212 | 2149867994 | 1974066520 | 2970384085 | 2169909605 | 1852102301 | 2138251358 | 1960861314 | 2136855034 | 2039765217 | 2015118184 | 1932759912 | 2051140637 | 1974928180 | 1959525883 | 2328752325	3019985465 | 153852466 | 32264632 | 14522933 | 191897082 | 2778917026 | 31903555 | 2780189389 | 185592680 | 2911082423 | 181389837	2762502234 | 2617583760 | 2617583760 | 2001534862 | 2231131417	The choice of iron fortificant usually represents a balance between bioavailability of the compound and its tendency to cause organoleptic problems. The aim of this study was to evaluate the efficacy of sodium iron EDTA (NaFeEDTA) and ferrous fumarate at levels compatible with South African brown bread (10 mg/kg flour for NaFeEDTA and 20 mg/kg flour for ferrous fumarate) in a randomized controlled trial; electrolytic iron was evaluated at the level currently used in South Africa (35 mg/kg flour). Schoolchildren (n = 361), aged 6-11 y, from a low socioeconomic community with hemoglobin (Hb) < or = 125 g/L were randomly assigned to 1 of 4 groups that received 4 slices of brown bread supplying either: 1) no fortification iron 2) 2.35 mg iron as NaFeEDTA; 3) 4.70 mg iron as ferrous fumarate; and 4) 8.30 mg iron as electrolytic iron per intervention day. These amounts simulated a bread intake of 6 slices per day over the 34-wk study period at fortification levels of 0, 10, 20, and 35 mg/kg flour, respectively. Hb concentration and iron status were assessed at baseline and after 34 wk of intervention. The iron interventions did not affect Hb concentration, transferrin saturation, or serum ferritin, iron, or transferrin receptor concentrations relative to the control group. Our results suggest that electrolytic iron at the level currently used in South Africa is not effective in improving iron or Hb status. Neither do NaFeEDTA or ferrous fumarate appear to be suitable alternatives for the fortification of wheat flour when included at levels that do not cause color changes. 	01/04/2008	a	0	0		1	en	138	4	10.1093/JN/138.4.782	journal of nutrition	782-786	2008	[{'Ty': 1, 'U': 'http://core.ac.uk/display/38219781'}, {'Ty': 1, 'U': 'http://dspace.nwu.ac.za/handle/10394/2989'}, {'Ty': 1, 'U': 'http://jn.nutrition.org/content/138/4/782.abstract'}, {'Ty': 1, 'U': 'https://academic.oup.com/jn/article/138/4/782/4665055'}, {'Ty': 1, 'U': 'https://europepmc.org/abstract/MED/18356335'}, {'Ty': 1, 'U': 'https://repository.nwu.ac.za:443/handle/10394/2989'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/18356335'}]		Place of residence, Place of residence, [info] Western Cape South Africa	0	Occupation, Occupation, [info] school children	Gender/sex, Gender/sex, [info] both	0	0	Socioeconomic status, Socioeconomic status, [info] serving a low socioeconomic status community	0	Plus, Plus, [info] [Personal] children aged 6 to 11 years with haemoglobin â‰¤125 g/L
1567130025	a hand made supplementary food for malnourished children	2103766609 | 2110499077 | 2286769002 | 1550070004 | 2082043868 | 1897573023 | 2145772589 | 2186948147 | 2087457490 | 2128223897 | 1968881712	2780320433 | 2776824930 | 3018567284 | 167135981 | 2781413609 | 168563851 | 187212893 | 71924100 | 551997983 | 44048612	2067263856 | 2203065424 | 1754438159 | 2642150980 | 2461519095 | 2647724327 | 2721678321 | 2120785663 | 2074267159 | 2683497709 | 2071549547 | 2105828425 | 1911695738 | 2667171492 | 2045597714 | 2473046128 | 2151108999 | 1621363350 | 2648273615	We tested the possibility to prepare a hyperproteic and hyperenergetic supplementary food for malnutrition rehabilitation in children starting from available ingredients in popular markets in Sierra Leone. Twelve residents in Paediatrics from University of Parma, Italy, prepared in a hospital near the capital Freetown with modest technology a mixture of peanut flour, palm oil, milk powder, sugar and vitamins to which they gave the name of ”Parma pap”. Three hundred and thirty-two malnourished children (mean age 14±6.3 months) who were receiving Feeding Program Supplementations (FPS), were enrolled in the study: 177 participants received randomly FSP portions only (Group 1), and 159 participants were treated with FSP regimen plus a supplement of “Parma pap” (Group 2). Outcomes of the study were computed as WHZ-score increment (Δ value) by subtracting the discharge WHZ-score from the admission WHZ-score. The best Δ-WHZ-scores (>+4) were recorded among participants of Group 2 (64%) rather than in Group 1 (21%; p=0.040). The children receiving FSP portions plus “Parma pap” recovered faster (5.54 week on average) than those treated with FSP regimen only (8.16 on average). The percentage of children who did not recover was higher in Group 1 (25.3%) than in Group 2 (; 13%; p=0.05). A slight positive correlation has been found between WHZ-scores at admission and at the end of the study (r=0.19; p=0.045). During the experience in Sierra Leone we have had the chance to give “Parma pap” to twenty one malnourished children admitted to Xaverian Mission in Makeni, northern Sierra Leone, not taking other supplementary food. Sixteen of these children recovered in 4.9 week on average and five in 6 to 8 weeks. Mean Δ-WHZ-scores ranged between + 1 and + 5. The data from the present study suggest that “Parma pap” could be an effective additional food to FPS regimen in malnutrition recovering. Further researches are needed on the contrary to prove if “Parma pap” could be defined as a veritable ready to use therapeutic food, although this characteristic seems already to result from the experience in Makeni Mission. 	17/12/2014	a	0	0		1	en	85	3			236-242	2014	[{'Ty': 1, 'U': 'http://europepmc.org/abstract/MED/25567460'}, {'Ty': 1, 'U': 'http://www.mattioli1885.com/onlinejournals/index.php/actabiomedica/article/view/3978'}, {'Ty': 1, 'U': 'http://www.ncbi.nlm.nih.gov/pubmed/25567460'}, {'Ty': 1, 'U': 'https://pubmed.ncbi.nlm.nih.gov/25567460/'}, {'U': 'https://www.mattioli1885.com/onlinejournals/index.php/actabiomedica/article/download/3978/3184'}]		Place of residence, Place of residence, [info] two study sites in Sierra Leone 1 G hospital in a poor neighbourhood on the eastern end of Freetown 2 Xaverian Mission in Makeni a northern province 	Race/ethnicity/culture/language, Race/ethnicity/culture/language, [info] N/A language translators assisted the researchers in informing participant caretakers about the study in order to obtain informed consent - researchers were aware that peanuts and palm oil were the least expensive most readily available and most popular ingredients to prepare a supplementary food with this supplement was named Pharma Pap and was the subject of this study cultural beliefs did not allow researchers to suspend the food programme supplementations regimen in one group of participants	0	Gender/sex, Gender/sex, [info] 155 male child participants and 181 female child participants	0	Education, Education, [info] N/A due to young age of participants and education of caretakers not mentioned however some mothers were literate as they signed informed consent forms mothers who were not literate gave verbal permission in addition mothers/caretakers of participants participated in the preparation of pap inferring that they received preparation education at least	Socioeconomic status, Socioeconomic status, [info] N/A however, some caretakers found distances between villages and hospital G lack of public transports and the inability to entrust other children to another caretaker in the village during scheduled research visits at hospital prohibitive this lack of resources resulted in missed evaluation days for participants	Social capital, Social capital, [info] N/A however social connections or networks were mentioned for example lack of public transportations and caretakers resulted in some study participants missing visits for evaluation on some days children in Freetown were also receiving FSPs evidencing the existence of a social network the research also infers international academic social networks and connections since most of the researchers were residents of the post-graduate School of Paediatrics from the University of Parma in Italy the residents worked under the supervision and responsibility of a senior paediatrician working at the same hospital	Plus, Plus, [info] [Pesronal] [Time] 332 children 6-60 months of age in G hospital with moderate acute malnutrition participants from G hospital were all receiving United Nations World Food Programme Supplementations 21 children with moderate acute malnutrition who were 8 to 21 months of age in Makeni these children were not receiving supplements moderate acute malnutrition was defined as weight-for-height z-score of -3 to less than -2 SD children affected with an acquired chronic disease were excluded from the study
2092878063	management of multiple sclerosis across managed care and fee for service systems	2000445173 | 2112165124 | 2139367012 | 2046694319 | 2127591384 | 1975340605 | 2107213230 | 2048230213 | 2071014506 | 1967507425 | 2002776202 | 108371853 | 2147793949 | 2126716527 | 1975813256 | 2023052715 | 2029027545 | 2103195798 | 157387471 | 2414605487 | 1996682594 | 1966426018	68595000 | 2779473830 | 71924100 | 2780265253 | 78999398 | 74909509 | 2776753347 | 2779134260 | 2779159551 | 79544238	163428860 | 2689630995 | 2343485636 | 2152729727 | 528756972 | 2506942674 | 2126760233 | 2642222462 | 1975184484 | 1881048147 | 2127554881	Objective: To measure and compare care for adults with MS across managed care and fee-for-service (FFS) health systems. Methods: The authors sampled adults with MS having physician visits over a 2-year period from a group model health maintenance organization (HMO) in southern California, from a midwestern independent practice association (IPA) model managed care plan, and from the FFS portion of the practices of a random sample of southern California neurologists. The authors mailed surveys to subjects in mid-1996; 930 of 1,164 (80%) of those eligible responded. The authors measured sociodemographic and clinical characteristics, management of recent changes in mobility, bladder control, and fatigue, use of a disease-modifying agent, assessment of general health symptoms and issues, and unmet information needs. The authors adjusted comparisons between systems for comorbidity, disease severity, and disease type. Results: The groups differed on most sociodemographic and clinical characteristics. There were few differences in symptom management; differences that did exist tended toward more referrals or treatment for the FFS group. Access to the disease-modifying agent available at the time of the survey did not differ across systems, although patients’ perceptions of the rationale for not using the drug did vary. General health issues and symptoms were more often assessed in the FFS and IPA systems than in the HMO, but improvement was needed across all three systems of care. There were substantial unmet information needs in all groups and especially high ones in the FFS and HMO samples. Conclusions: Strategies to improve care for people with MS should be developed and evaluated, particularly in areas like symptom assessment and meeting patient information needs. Where variations in service delivery exist, longitudinal studies are also needed to evaluate the potential impact on outcomes and to evaluate reasons for variation. 	14/11/2000	a	0	0		1	en	55	9	10.1212/WNL.55.9.1341	neurology	1341-1349	2000	[{'Ty': 1, 'U': 'https://europepmc.org/article/MED/11087779'}, {'Ty': 1, 'U': 'https://n.neurology.org/content/55/9/1341'}, {'Ty': 1, 'U': 'https://pubmed.ncbi.nlm.nih.gov/11087779/'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/11087779'}, {'Ty': 1, 'U': 'https://www.neurology.org/lookup/doi/10.1212/WNL.55.9.1341'}, {'U': 'http://n.neurology.org/content/55/9/1341.full.pdf'}, {'U': 'https://n.neurology.org/content/55/9/1341.full.pdf'}]		0	Race/ethnicity/culture/language, Race/ethnicity/culture/language, [info] race (Caucasian African American Hispanic Other)	Occupation, Occupation, [info] occupation (employment status)	Gender/sex, Gender/sex, [info] gender	0	Education, Education, [info] education (level)	0	0	Plus, Plus, [info] [Personal] age disability (severity measured by ambulation) [Relationships] social support (marital status)
1672004354	a randomized controlled trial evaluating the effectiveness of a web based computer tailored self management intervention for people with or at risk for copd	2127951128 | 2037377025 | 2171129594 | 2118061336 | 1892949664 | 2107829061 | 2083436606 | 2138106394 | 2097667004 | 2134631016 | 2162486273 | 2020292934 | 2167544636 | 1991313119 | 2142257543 | 1984170705 | 2163323551 | 77274803 | 2006592215 | 2167321320 | 1966093165 | 2160477976 | 2103945120 | 2169199925 | 2032365636 | 2030957090 | 2105398575 | 1999226863 | 1717933494 | 2113790183 | 1993551290 | 1991865043 | 2100836598 | 2085024523 | 2088371455 | 2126749902 | 2005023254 | 2000433530 | 2052785177 | 1969965083 | 2039045699 | 2016842381 | 2159298367 | 2004459608 | 2089801030 | 2115298377 | 1974844111 | 2097554372 | 2101261224 | 2125728425 | 2042298697 | 1991039248 | 2073679418 | 2046020208 | 2107029525 | 2128682540 | 2146125733 | 2158934030 | 2106171761 | 2141495171 | 2048098198 | 2015257128 | 2092002748 | 2086199893 | 1509726355	2777843972 | 2776933761 | 168563851 | 27415008 | 1862650 | 71924100 | 2780665704 | 2779134260 | 2776780178 | 2780687700	1976016313 | 2312509145 | 2125271563 | 2005110039 | 155608721 | 740225485	INTRODUCTION: COPD is a leading cause of morbidity and mortality. Self-management interventions are considered important in order to limit the progression of the disease. Computer-tailored interventions could be an effective tool to facilitate self-management. METHODS: This randomized controlled trial tested the effectiveness of a web-based, computer-tailored COPD self-management intervention on physical activity and smoking behavior. Participants were recruited from an online panel and through primary care practices. Those at risk for or diagnosed with COPD, between 40 and 70 years of age, proficient in Dutch, with access to the Internet, and with basic computer skills (n=1,325), were randomly assigned to either the intervention group (n=662) or control group (n=663). The intervention group received the web-based self-management application, while the control group received no intervention. Participants were not blinded to group assignment. After 6 months, the effect of the intervention was assessed for the primary outcomes, smoking cessation and physical activity, by self-reported 7-day point prevalence abstinence and the International Physical Activity Questionnaire - Short Form. RESULTS: Of the 1,325 participants, 1,071 (80.8%) completed the 6-month follow-up questionnaire. No significant treatment effect was found on either outcome. The application however, was used by only 36% of the participants in the experimental group. CONCLUSION: A possible explanation for the nonsignificant effect on the primary outcomes, smoking cessation and physical activity, could be the low exposure to the application as engagement with the program has been shown to be crucial for the effectiveness of computer-tailored interventions. (Netherlands Trial Registry number: NTR3421.). 	08/06/2015	a	0	0		1	en	10	1	10.2147/COPD.S81295	international journal of chronic obstructive pulmonary disease	1061-1073	2015	[{'Ty': 3, 'U': 'https://repository.ubn.ru.nl/bitstream/handle/2066/152217/152217.pdf'}, {'Ty': 3, 'U': 'https://www.dovepress.com/getfile.php?fileID=25379'}, {'Ty': 1, 'U': 'https://cris.maastrichtuniversity.nl/en/publications/a-randomized-controlled-trial-evaluating-the-effectiveness-of-a-w'}, {'Ty': 1, 'U': 'https://europepmc.org/article/PMC/PMC4467652'}, {'Ty': 1, 'U': 'https://pubmed.ncbi.nlm.nih.gov/26089656/'}, {'Ty': 1, 'U': 'https://repository.ubn.ru.nl/handle/2066/152217'}, {'Ty': 1, 'U': 'https://www.dovepress.com/a-randomized-controlled-trial-evaluating-the-effectiveness-of-a-web-ba-peer-reviewed-fulltext-article-COPD'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/26089656'}, {'U': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4467652/'}]		0	0	Occupation, Occupation	Gender/sex, Gender/sex	0	Education, Education	0	0	Plus, Plus
2067349786	development of a decision aid to address racial disparities in utilization of knee replacement surgery	2274722622 | 2159846010 | 2060319312 | 2124463811 | 1984379686 | 2178183257 | 2326430881 | 130978029 | 2148262004 | 2094046051 | 2106647398 | 1569814145 | 2036454353 | 2058725025 | 2064446388 | 2138056261 | 2045345947 | 1988056690 | 2002129851 | 2144226989 | 30174421 | 1519045838 | 2091572615 | 1891673881 | 2054454753 | 130692941 | 2023896604 | 2026010946 | 2076104504 | 2155791919 | 2443885050	2779286237 | 141071460 | 1862650 | 2776164576 | 68312169 | 2779473830 | 71924100 | 2778104916 | 535046627 | 2778336525 | 2779146052	2581618752 | 2228145702 | 2041602658 | 2140046714 | 2433938758 | 2109881570 | 2143638486	Objective    Previous studies suggest that poorer knowledge and expectations about surgical outcomes may be responsible for low rates of total knee replacement (TKR) among African American males. The goal of this study was to pilot test the scope, acceptability, and efficacy of an educational videotape and tailored TKR decision aid designed to reduce disparities in TKR knowledge and expectations.        Methods    African American and Caucasian male veteran volunteers ages 55–85 years with moderate to severe knee osteoarthritis (OA) were recruited. During group meetings, patients viewed a video about knee OA treatments and were provided a personalized arthritis report that presented predicted patient outcomes should they decide to undergo TKR. Patients completed baseline and postintervention questionnaires that included an adapted Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) instrument to measure post-TKR expectations (0–100 scale with higher scores reflecting poorer outcomes).        Results    A total of 102 patients (54 African American, 48 Caucasian) completed the baseline survey and 64 patients attended the intervention. There were no significant differences by race between patients completing and those dropping out of the study. At baseline (n = 102), African American patients expressed lower expectations about post-TKR outcomes than did Caucasian patients for both pain (WOMAC score 41 versus 34; P = 0.18) and physical function expectations (WOMAC score 38 versus 30; P = 0.13). Among African Americans who underwent the intervention, expected pain and physical function improved to 31 (P = 0.04 versus baseline) and 30 (P = 0.09 versus baseline), respectively. Caucasian patients  expectations changed little.        Conclusion    Disparities in baseline knowledge and expectations about TKR may be improved with the combined educational video and tailored decision aid. 	15/05/2007	a	0	0		1	en	57	4	10.1002/ART.22670	arthritis & rheumatism	568-575	2007	[{'Ty': 3, 'U': 'http://rmkaplan.bol.ucla.edu/Robert_M._Kaplan/Blank_4_files/419-Arthritis%20Shared%20Decision.pdf'}, {'Ty': 1, 'U': 'https://europepmc.org/article/MED/17471558'}, {'Ty': 1, 'U': 'https://onlinelibrary.wiley.com/doi/full/10.1002/art.22670'}, {'Ty': 1, 'U': 'https://pubmed.ncbi.nlm.nih.gov/17471558/'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/17471558'}, {'U': 'http://onlinelibrary.wiley.com/doi/10.1002/art.22670/full'}]		0	Race/ethnicity/culture/language, Race/ethnicity/culture/language, [info] African American men	0	0	0	0	0	0	0
2095471474	an internet coping skills training program for youth with type 1 diabetes six month outcomes	2586645431 | 2323149989 | 1996299251 | 2127372143 | 2168448906 | 2080312383 | 2280871832 | 2155766648 | 2060528489 | 2081490691 | 2078299044 | 2160898502 | 2019165330 | 2088436459 | 2001058483 | 1975090956 | 1965799437 | 238829351	2781232474 | 25148115 | 150966472 | 27415008 | 71924100 | 137403100 | 555293320 | 73282008 | 535046627 | 70410870	2063265394 | 76874718 | 2118381685 | 2192858624 | 2283560322 | 2129567267 | 2102088578 | 2236310898	BACKGROUND Managing Type 1 diabetes (T1D) during adolescence can be challenging, and there is a need for accessible interventions to help adolescents cope with diabetes-related stress. OBJECTIVES The aim of this study was to compare an Internet coping skills training (TEENCOPE) intervention to an Internet educational intervention (Managing Diabetes) for adolescents with T1D. Moderators of program efficacy were evaluated. METHODS The study was a multisite clinical trial (n = 320) with data collected at baseline, 3 months, and 6 months. Data were collected on the primary outcomes of physiologic (A1C) and psychosocial (quality of life) and on the secondary outcomes of behavioral (self-management) and psychosocial (stress, coping self-efficacy, social competence, family conflict) variables consistent with the conceptual framework. Data were analyzed using mixed-model analyses with an intent-to-treat approach. RESULTS There were no significant between-group treatment effects 6 months postintervention on primary outcomes. The Managing Diabetes youth showed a significant increase in social competence compared to the TEENCOPE youth. There were significant time effects for TEENCOPE (decreased stress and increased coping) and Managing Diabetes (improved diabetes quality of life). DISCUSSION Youth with T1D transitioning to adolescence may need both structured diabetes education and coping skills to improve health outcomes. There may be a higher potential to reach adolescents with Type 1 diabetes of varying race and ethnicity via Internet interventions. 	01/11/2012	a	0	0		1	en	61	6	10.1097/NNR.0B013E3182690A29	nursing research	395-404	2012	[{'Ty': 1, 'U': 'https://dialnet.unirioja.es/servlet/articulo?codigo=4199510'}, {'Ty': 1, 'U': 'https://miami.pure.elsevier.com/en/publications/an-internet-coping-skills-training-program-for-youth-with-type-1-'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3623558'}]		0	Race/ethnicity/culture/language, Race/ethnicity/culture/language	0	Gender/sex, Gender/sex	0	0	Socioeconomic status, Socioeconomic status	0	Plus, Plus
1992473114	prevalence and correlates of depression among veterans with multiple sclerosis	2137296158 | 2112165124 | 2031442248 | 1964832318 | 2082428529 | 2098225712 | 2170173133 | 2038316210 | 2073646922 | 2073129636 | 2007948644 | 1970190011 | 2023307073 | 2017170615 | 2112201125 | 107243863 | 1968170207 | 1515816684 | 2002439382 | 2117855174 | 90126606 | 2084901371 | 2399506214 | 2141909508 | 2162821925 | 2061355143 | 2147186194 | 2064008774 | 2022590406 | 1983244323 | 2065208234 | 1975341815	118552586 | 2908647359 | 2780640218 | 544453697 | 71924100 | 2781210005 | 2909237324 | 2779134260 | 2779097214 | 2779281540	2121953940 | 2140033285 | 1850525851 | 2300321661 | 1983687274 | 2094197017	Objectives: To establish the prevalence of major depressive episode (MDE) in a large sample of veterans with multiple sclerosis (MS); to identify demographic characteristics, aspects of disease presentation, and perceptions of disability associated with greater concurrent risk for MDE; and to examine the relationship between MDE, service utilization, and activity participation. Methods: Veterans with MS (n = 1,032) were identified via computer database and surveyed by mail; 451 (43.7%) responded. Results: Twenty-two percent of the sample met criteria for current MDE. Low income, unemployment, presence of falls, younger age, absence of a marital partner, and high levels of perceived disability due to bowel functioning were independently associated with MDE. Disease subtype, disease duration, use of disease modifying therapies, and perceived disability due to mobility or bladder problems were unrelated to MDE. Current MDE was in turn associated with increased primary care visits and increased impact of disease upon activity participation. Similar correlates were associated with minor depressive episode. Conclusions: Unlike the general population, rates of depression in this predominantly male sample were similar to those found in predominantly female samples of persons with multiple sclerosis. Specific aspects of disability were differentially associated with depression, and depression was independently associated with increased service utilization and increased participation limitations. 	11/01/2005	a	0	0		1	en	64	1	10.1212/01.WNL.0000148480.31424.2A	neurology	75-80	2005	[{'Ty': 1, 'U': 'https://n.neurology.org/content/64/1/75'}, {'Ty': 1, 'U': 'https://pubmed.ncbi.nlm.nih.gov/15642907/'}, {'Ty': 1, 'U': 'https://www.ncbi.nlm.nih.gov/pubmed/15642907'}, {'Ty': 1, 'U': 'https://www.neurology.org/content/64/1/75.abstract'}, {'U': 'http://n.neurology.org/content/64/1/75.abstract'}, {'U': 'http://n.neurology.org/content/64/1/75'}]		0	0	0	0	0	0	0	0	Plus, Plus, [info] [Personal] mental health (presence of major depressive episode)
